date,sitename,range,column,lat,lon,treatment,cultivar,aboveground_dry_biomass,units
2017-09-15,MAC Field Scanner Season 4 Range 7 Column 15,7,15,33.0747633210517,-111.97481845043899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329471,9079.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 27 Column 14,27,14,33.0754821577435,-111.974835148013,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562971,22310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 14,49,14,33.0762728839014,-111.974835509508,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569458,12530.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 8 Column 15,8,15,33.0747992631356,-111.97481846685899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156487,19160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 10 Column 13,10,13,33.0748711367595,-111.974851237962,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641860,35400.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 23 Column 14,23,14,33.0753383893548,-111.974835082336,MAC Season 4: BAP water-deficit stress Aug 15-30,PI642998,17470.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 10 Column 14,10,14,33.0748711420858,-111.97483486884501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI19770,19660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 11 Column 12,11,12,33.074907073548395,-111.97486762352,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656065,20880.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 30 Column 12,30,12,33.0755899734468,-111.97486793581899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI568717,20100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 15,4,15,33.0746554947086,-111.974818401181,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563355,15690.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 33 Column 14,33,14,33.0756978103766,-111.974835246571,MAC Season 4: BAP water-deficit stress Aug 15-30,PI196586,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 19 Column 14,19,14,33.0751946210081,-111.974835016604,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563196,23380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 42 Column 14,42,14,33.0760212892561,-111.974835394465,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329466,48420.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 41 Column 13,41,13,33.0759853418213,-111.97485174738199,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329710,27970.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 15,38,15,33.075877526167694,-111.97481895943001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533998,10160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 12,38,12,33.0758775102524,-111.974868067371,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570042,11950.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 27 Column 15,27,15,33.075482163052804,-111.974818778756,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156463,24160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 27 Column 13,27,13,33.0754821524548,-111.97485151727501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570073,23230.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 13,53,13,33.0764166469768,-111.97485194466002,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,34620.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 30 Column 15,30,15,33.0755899893992,-111.974818828015,MAC Season 4: BAP water-deficit stress Aug 15-30,PI651491,25830.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 21 Column 15,21,15,33.0752665104791,-111.97481868025,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329632,9413.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 19 Column 12,19,12,33.075194610385104,-111.974867755012,MAC Season 4: BAP water-deficit stress Aug 15-30,PI167093,18150.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 14,18,14,33.0751586788591,-111.97483500017599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569425,22410.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 43 Column 14,43,14,33.0760572313729,-111.974835410883,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569427,23000.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 13,18,13,33.0751586735712,-111.97485136937,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641817,24780.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 15 Column 13,15,13,33.075050847297604,-111.974851320086,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273465,21870.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 13 Column 14,13,14,33.0749789683351,-111.974834918076,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154844,32360.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 11 Column 12,11,12,33.074907073548395,-111.97486762352,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656065,20880.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 10 Column 14,10,14,33.0748711420858,-111.97483486884501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI19770,19660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 10 Column 13,10,13,33.0748711367595,-111.974851237962,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641860,35400.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 8 Column 15,8,15,33.0747992631356,-111.97481846685899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156487,19160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 7 Column 15,7,15,33.0747633210517,-111.97481845043899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329471,9079.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 3 Column 13,3,13,33.0746195420091,-111.974851122957,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569427,26280.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 13,2,13,33.0745835999245,-111.97485110652599,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,27070.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 12,2,12,33.074583594614,-111.974867475616,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,18660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 5 Column 14,5,14,33.0746914315767,-111.974834786711,MAC Season 4: BAP water-deficit stress Aug 15-30,PI653617,16840.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 16 Column 13,16,13,33.0750867893627,-111.97485133649499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI146890,22990.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 5 Column 15,5,15,33.0746914368606,-111.974818417597,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152966,16520.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 51 Column 14,51,14,33.0763447680743,-111.974835542399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI196598,27570.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 7 Column 12,7,12,33.0747633051249,-111.974867557811,MAC Season 4: BAP water-deficit stress Aug 15-30,PI521290,27020.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 35 Column 13,35,13,33.0757696892436,-111.974851648759,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570400,29110.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 36 Column 15,36,15,33.0758056419445,-111.974818926569,MAC Season 4: BAP water-deficit stress Aug 15-30,PI337680,8185.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 14,49,14,33.0762728839014,-111.974835509508,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569458,12530.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 14,6,14,33.0747273736609,-111.974834803137,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152751,26770.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 8 Column 13,8,13,33.074799252519604,-111.97485120511999,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154750,26540.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 8 Column 14,8,14,33.0747992578287,-111.97483483599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI521280,19480.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 22 Column 14,22,14,33.075302447251396,-111.97483506589899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569462,36050.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 25 Column 14,25,14,33.0754102735836,-111.974835115146,MAC Season 4: BAP water-deficit stress Aug 15-30,PI455221,31200.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 29 Column 12,29,12,33.075554031367695,-111.974867919371,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641892,30370.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 33 Column 15,33,15,33.0756978156643,-111.97481887727699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI221548,20850.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 34 Column 12,34,12,33.075733741851,-111.974868001619,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569445,11700.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 45 Column 12,45,12,33.076129104878895,-111.974868182492,MAC Season 4: BAP water-deficit stress Aug 15-30,PI506122,24190.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 37 Column 12,37,12,33.075841568175,-111.974868050919,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563222,14100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 42 Column 13,42,13,33.0760212839829,-111.974851763799,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569420,6461.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 44 Column 12,44,12,33.076093162803,-111.97486816603701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563032,11430.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 45 Column 14,45,14,33.0761291155085,-111.974835443738,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570091,22090.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 48 Column 12,48,12,33.076236931195695,-111.97486823185899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563009,12880.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 48 Column 15,48,15,33.076236947138,-111.974819123668,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329864,23260.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 50 Column 14,50,14,33.076308825976604,-111.97483552595101,MAC Season 4: BAP water-deficit stress Aug 15-30,PI534165,11430.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 51 Column 12,51,12,33.0763447575111,-111.974868281176,MAC Season 4: BAP water-deficit stress Aug 15-30,PI655983,29190.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 19 Column 13,19,13,33.0751946156977,-111.974851385808,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329310,28610.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 29 Column 13,29,13,33.0755540366816,-111.974851550101,MAC Season 4: BAP water-deficit stress Aug 15-30,PI144134,39320.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 14,38,14,33.0758775208627,-111.97483532873699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI218112,14730.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 43 Column 13,43,13,33.0760572260424,-111.97485178021999,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156330,17580.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 37 Column 15,37,15,33.0758415840225,-111.974818943001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152591,9668.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 3 Column 12,3,12,33.0746195366985,-111.974867492054,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152771,21990.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 30 Column 12,30,12,33.0755899734468,-111.97486793581899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI568717,20100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 45 Column 13,45,13,33.0761291101948,-111.97485181311501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI196049,35310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 14 Column 14,14,14,33.0750149104851,-111.97483493450198,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156326,18340.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 13 Column 13,13,13,33.0749789630481,-111.974851287244,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563032,18720.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 12,53,12,33.0764166416599,-111.974868314091,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,15130.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 12 Column 14,12,14,33.074943026252306,-111.97483490164801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570109,15130.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 17 Column 14,17,14,33.0751227367547,-111.97483498374201,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152860,23790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 12,31,12,33.075625915525606,-111.97486795226801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255744,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 28 Column 14,28,14,33.0755180998907,-111.974835164445,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329645,13630.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 36 Column 13,36,13,33.0758056313215,-111.974851665203,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563350,30940.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 14,31,14,33.0756259261516,-111.974835213701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI179749,10380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 14,53,14,33.0764166522915,-111.97483557523,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,15510.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 50 Column 12,50,12,33.0763088153515,-111.97486826474899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI550604,10220.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 14 Column 15,14,15,33.075014915748,-111.97481856533899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641850,30060.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 12,31,12,33.075625915525606,-111.97486795226801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255744,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 28 Column 13,28,13,33.075518094601804,-111.974851533713,MAC Season 4: BAP water-deficit stress Aug 15-30,PI521019,26320.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 3 Column 15,3,15,33.074619552640904,-111.974818384789,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156871,19020.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 11 Column 14,11,14,33.074907084169396,-111.974834885219,MAC Season 4: BAP water-deficit stress Aug 15-30,PI535794,7179.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 11 Column 15,11,15,33.0749070894592,-111.97481851609601,MAC Season 4: BAP water-deficit stress Aug 15-30,PI535796,23100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 12 Column 12,12,12,33.074943015631106,-111.974867639962,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641829,26620.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 22 Column 13,22,13,33.0753024419406,-111.974851435123,MAC Season 4: BAP water-deficit stress Aug 15-30,PI266927,25090.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 26 Column 14,26,14,33.0754462156636,-111.974835131579,MAC Season 4: BAP water-deficit stress Aug 15-30,PI651491,26290.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 35 Column 12,35,12,33.075769683929,-111.974868018069,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570090,30240.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 47 Column 14,47,14,33.076200999727696,-111.974835476618,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329546,31090.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 48 Column 13,48,13,33.076236936512,-111.974851862462,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329300,48660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 15,49,15,33.0762728892135,-111.974819140104,MAC Season 4: BAP water-deficit stress Aug 15-30,PI452542,22100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 14,31,14,33.0756259261516,-111.974835213701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI179749,10380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 20 Column 15,20,15,33.0752305683978,-111.97481866382499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152828,10480.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 14,4,14,33.0746554894249,-111.97483477028901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562730,25140.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 52 Column 14,52,14,33.076380710216895,-111.974835558786,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329618,17310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 46 Column 15,46,15,33.0761650628961,-111.97481909079599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533902,13780.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 47 Column 15,47,15,33.0762010050172,-111.974819107232,MAC Season 4: BAP water-deficit stress Aug 15-30,PI506114,16310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 51 Column 15,51,15,33.0763447733639,-111.974819172978,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569421,12950.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 52 Column 13,52,13,33.0763807049024,-111.974851928209,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330168,37670.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 19 Column 15,19,15,33.075194626293694,-111.97481864739599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329699,21960.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 14,4,14,33.0746554894249,-111.97483477028901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562730,25140.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 32 Column 15,32,15,33.0756618735404,-111.974818860847,MAC Season 4: BAP water-deficit stress Aug 15-30,PI297130,18510.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 12,49,12,33.076272873270895,-111.97486824831499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255239,23490.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 46 Column 12,46,12,33.0761650470221,-111.974868198943,MAC Season 4: BAP water-deficit stress Aug 15-30,PI535793,9760.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 13,6,13,33.0747273683521,-111.974851172254,MAC Season 4: BAP water-deficit stress Aug 15-30,PI643008,27850.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 12,6,12,33.0747273630411,-111.974867541371,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329517,19820.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 12,53,12,33.0764166416599,-111.974868314091,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,15130.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 52 Column 15,52,15,33.0763807154892,-111.97481918938499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569459,15790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 36 Column 14,36,14,33.0758056366341,-111.974835295886,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569465,21420.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 33 Column 12,33,12,33.075697799772804,-111.97486798516898,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570073,18550.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 13,49,13,33.0762728785872,-111.974851878911,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569886,22020.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 17 Column 12,17,12,33.0751227261321,-111.974867722123,MAC Season 4: BAP water-deficit stress Aug 15-30,PI505735,23810.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 17 Column 12,17,12,33.0751227261321,-111.974867722123,MAC Season 4: BAP water-deficit stress Aug 15-30,PI505735,23810.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 15,53,15,33.076416657604106,-111.9748192058,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,29650.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 28 Column 12,28,12,33.075518089305504,-111.97486790294901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330196,20100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 25 Column 12,25,12,33.075410262959,-111.974867853633,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273969,46300.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 24 Column 12,24,12,33.075374320879,-111.974867837186,MAC Season 4: BAP water-deficit stress Aug 15-30,PI197542,16440.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 15 Column 12,15,12,33.075050841968604,-111.97486768923599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154944,31370.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 13,49,13,33.0762728785872,-111.974851878911,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569886,22020.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 52 Column 14,52,14,33.076380710216895,-111.974835558786,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329618,17310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 13 Column 12,13,12,33.0749789577586,-111.974867656404,MAC Season 4: BAP water-deficit stress Aug 15-30,PI514456,16450.0,kg / ha
